CX Calls Call Started Date,CX Calls Call Started Hour of Day,calls,emails,chats,sms,orders
1/29/2016,19,405,1353,113,0,845
1/29/2016,5,0,85,0,0,17
1/29/2016,3,0,57,0,0,29
1/29/2016,1,0,105,0,0,97
1/30/2016,4,1,41,0,0,45
1/30/2016,1,1,157,0,0,77
1/30/2016,0,13,333,0,0,141
1/30/2016,11,749,1157,181,0,857
1/30/2016,22,41,453,0,0,321
1/30/2016,23,21,445,0,0,233
1/30/2016,10,409,765,101,0,417
1/30/2016,17,461,1813,169,0,2009
1/30/2016,15,613,1449,177,0,2113
1/30/2016,20,121,1101,81,0,701
1/30/2016,19,201,1145,105,0,1189
1/30/2016,8,37,293,0,0,117
1/30/2016,13,713,1305,177,0,1781
1/30/2016,16,637,1833,145,0,2165
1/30/2016,18,445,1673,153,0,1701
1/30/2016,12,853,1373,153,0,1513
1/30/2016,14,585,1357,173,0,2153
1/30/2016,21,77,737,5,0,497
1/30/2016,9,141,913,89,0,249
1/30/2016,6,0,57,0,0,5
1/30/2016,3,0,65,0,0,29
1/30/2016,7,0,189,0,0,41
1/30/2016,2,0,157,0,0,49
1/30/2016,5,0,13,0,0,5
1/31/2016,23,13,469,0,0,333
1/31/2016,11,325,1201,133,0,741
1/31/2016,14,441,1045,141,0,1813
1/31/2016,22,9,613,0,0,341
1/31/2016,5,1,21,0,0,9
1/31/2016,7,1,69,0,0,9
1/31/2016,20,61,1205,149,0,709
1/31/2016,8,17,277,0,0,81
1/31/2016,15,353,1269,157,0,1837
1/31/2016,9,49,849,101,0,185
1/31/2016,21,41,1101,5,0,609
1/31/2016,13,281,813,121,0,1497
1/31/2016,18,153,1297,93,0,1333
1/31/2016,0,5,261,0,0,133
1/31/2016,2,1,181,0,0,45
1/31/2016,17,285,1421,193,0,1657
1/31/2016,10,197,709,125,0,373
1/31/2016,12,373,1245,81,0,1277
1/31/2016,16,289,1361,141,0,1821
1/31/2016,1,5,241,0,0,89
1/31/2016,19,93,1037,121,0,781
1/31/2016,3,0,49,0,0,21
1/31/2016,4,0,29,0,0,25
1/31/2016,6,0,85,0,0,9
2/1/2016,21,113,1385,29,0,649
2/1/2016,11,1957,2513,325,0,821
2/1/2016,19,665,1757,213,0,957
2/1/2016,10,1141,2441,317,0,657
2/1/2016,17,1505,3369,257,0,1169
2/1/2016,9,785,1737,201,0,429
2/1/2016,8,113,621,0,0,145
2/1/2016,14,1621,19965,317,0,1469
2/1/2016,1,1,209,0,0,125
2/1/2016,20,357,1433,193,0,685
2/1/2016,7,9,325,0,0,73
2/1/2016,12,1933,2553,269,0,1321
2/1/2016,13,1565,3497,333,0,1265
2/1/2016,18,1053,2197,221,0,1269
2/1/2016,22,41,741,0,0,389
2/1/2016,15,1325,3781,277,0,1261
2/1/2016,16,2057,4077,285,0,1333
2/1/2016,23,25,749,0,0,213
2/1/2016,0,0,329,0,0,161
2/1/2016,2,0,117,0,0,37
2/1/2016,5,0,65,0,0,17
2/1/2016,6,0,169,0,0,25
2/1/2016,3,0,69,0,0,13
2/1/2016,4,0,157,0,0,21
2/2/2016,15,1113,2737,341,0,1413
2/2/2016,10,1045,2417,165,0,665
2/2/2016,18,793,2281,205,0,1157
2/2/2016,17,1401,3085,205,0,1269
2/2/2016,12,1505,2349,121,0,521
2/2/2016,8,133,957,0,0,101
2/2/2016,2,1,193,0,0,41
2/2/2016,0,1,501,0,0,161
2/2/2016,19,673,1633,217,0,965
2/2/2016,21,101,1649,0,0,649
2/2/2016,20,401,1529,185,0,737
2/2/2016,13,1445,2793,313,0,1513
2/2/2016,11,1537,3013,209,0,1049
2/2/2016,7,17,477,0,0,45
2/2/2016,14,1373,6657,261,0,1437
2/2/2016,22,33,973,0,0,409
2/2/2016,1,5,253,0,0,97
2/2/2016,16,1545,2861,353,0,1173
2/2/2016,9,665,1989,217,0,481
2/2/2016,23,41,745,0,0,329
2/2/2016,6,0,237,0,0,17
2/2/2016,4,0,129,0,0,13
2/2/2016,3,0,57,0,0,41
2/2/2016,5,0,53,0,0,5
2/3/2016,16,1161,3285,269,0,1205
2/3/2016,2,5,141,0,0,49
2/3/2016,12,1165,2349,225,0,1133
2/3/2016,22,61,1045,0,0,417
2/3/2016,10,897,2097,281,0,585
2/3/2016,21,129,1013,9,0,561
2/3/2016,18,717,1601,153,0,985
2/3/2016,23,25,885,0,0,341
2/3/2016,4,5,53,0,0,29
2/3/2016,11,1357,2529,225,0,901
2/3/2016,7,17,397,0,0,65
2/3/2016,15,1113,3169,237,0,1009
2/3/2016,9,653,1977,177,0,437
2/3/2016,8,81,677,0,0,165
2/3/2016,1,1,277,0,0,101
2/3/2016,3,1,69,0,0,9
2/3/2016,17,1121,2045,261,0,1169
2/3/2016,5,1,61,0,0,13
2/3/2016,19,433,1429,197,0,901
2/3/2016,0,5,401,0,0,213
2/3/2016,13,1241,2585,253,0,989
2/3/2016,14,1153,5869,297,0,1193
2/3/2016,20,293,1209,193,0,717
2/3/2016,6,0,125,0,0,29
2/4/2016,13,1293,2445,245,0,1273
2/4/2016,8,73,13,0,0,97
2/4/2016,21,81,1133,0,0,533
2/4/2016,22,77,949,0,0,429
2/4/2016,12,937,2749,229,0,1257
2/4/2016,10,853,2077,285,0,553
2/4/2016,16,981,2277,245,0,1049
2/4/2016,4,1,0,0,0,0
2/4/2016,14,1105,2501,217,0,1085
2/4/2016,23,69,517,0,0,217
2/4/2016,19,425,1157,149,0,1037
2/4/2016,18,705,1409,221,0,1185
2/4/2016,7,17,233,0,0,93
2/4/2016,20,293,761,141,0,585
2/4/2016,0,13,365,0,0,149
2/4/2016,9,449,4357,153,0,369
2/4/2016,17,1005,2569,197,0,1105
2/4/2016,2,1,5,0,0,0
2/4/2016,11,1061,2517,297,0,965
2/4/2016,15,1093,3085,213,0,1081
2/4/2016,1,0,441,0,0,125
2/4/2016,6,0,0,0,0,1
2/5/2016,7,13,377,0,0,77
2/5/2016,16,1093,2237,141,0,1197
2/5/2016,4,1,41,0,0,17
2/5/2016,23,13,473,0,0,205
2/5/2016,19,381,945,105,0,909
2/5/2016,10,789,1809,169,0,641
2/5/2016,20,289,957,149,0,673
2/5/2016,14,1117,2609,265,0,1121
2/5/2016,18,741,1265,177,0,1153
2/5/2016,11,1125,2133,301,0,889
2/5/2016,9,445,2413,133,0,397
2/5/2016,21,69,1149,5,0,417
2/5/2016,13,1397,2321,221,0,1117
2/5/2016,17,865,2217,169,0,1213
2/5/2016,3,1,121,0,0,21
2/5/2016,5,1,117,0,0,13
2/5/2016,12,1381,1925,181,0,925
2/5/2016,15,1141,2497,153,0,1153
2/5/2016,8,41,609,0,0,161
2/5/2016,22,25,513,0,0,245
2/5/2016,6,0,113,0,0,21
2/5/2016,1,0,277,0,0,105
2/5/2016,2,0,201,0,0,77
2/5/2016,0,0,353,0,0,153
2/6/2016,4,1,65,0,0,5
2/6/2016,9,109,1281,93,0,241
2/6/2016,20,113,845,89,0,637
2/6/2016,7,1,189,0,0,57
2/6/2016,11,673,1089,173,0,909
2/6/2016,16,533,1389,141,0,2349
2/6/2016,0,1,333,0,0,165
2/6/2016,18,425,1285,133,0,1609
2/6/2016,10,417,713,141,0,437
2/6/2016,12,717,1377,173,0,1441
2/6/2016,5,1,37,0,0,5
2/6/2016,22,21,357,0,0,273
2/6/2016,8,29,353,0,0,121
2/6/2016,14,569,1097,221,0,2005
2/6/2016,17,457,1413,137,0,1877
2/6/2016,15,561,1497,157,0,2053
2/6/2016,21,21,657,0,0,453
2/6/2016,13,773,1141,201,0,1653
2/6/2016,19,201,973,117,0,1009
2/6/2016,1,0,169,0,0,77
2/6/2016,6,0,37,0,0,25
2/6/2016,2,0,117,0,0,9
2/6/2016,23,0,481,0,0,173
2/6/2016,3,0,65,0,0,17
2/7/2016,9,65,989,89,0,189
2/7/2016,18,109,685,77,0,865
2/7/2016,8,17,185,0,0,113
2/7/2016,22,9,365,0,0,257
2/7/2016,0,5,261,0,0,121
2/7/2016,14,261,1225,145,0,1293
2/7/2016,15,309,1365,161,0,1541
2/7/2016,23,5,681,0,0,201
2/7/2016,12,273,785,89,0,1057
2/7/2016,19,41,777,109,0,577
2/7/2016,11,293,781,89,0,813
2/7/2016,16,241,1065,137,0,1333
2/7/2016,20,45,633,61,0,393
2/7/2016,21,13,857,1,0,401
2/7/2016,13,265,825,109,0,1173
2/7/2016,5,1,13,0,0,5
2/7/2016,10,137,721,85,0,321
2/7/2016,17,125,849,101,0,1089
2/7/2016,2,0,177,0,0,69
2/7/2016,3,0,65,0,0,37
2/7/2016,6,0,33,0,0,33
2/7/2016,4,0,49,0,0,13
2/7/2016,1,0,137,0,0,77
2/7/2016,7,0,109,0,0,21
2/8/2016,12,1701,2633,301,0,977
2/8/2016,7,25,201,0,0,53
2/8/2016,9,685,1605,241,0,369
2/8/2016,0,1,417,0,0,213
2/8/2016,8,61,757,0,0,153
2/8/2016,19,581,1709,177,0,957
2/8/2016,17,1129,2705,293,0,1173
2/8/2016,11,1857,2785,277,0,729
2/8/2016,23,5,665,0,0,229
2/8/2016,16,1829,3045,269,0,1213
2/8/2016,22,49,1101,0,0,397
2/8/2016,3,9,133,0,0,17
2/8/2016,2,5,93,0,0,29
2/8/2016,20,277,1513,189,0,601
2/8/2016,18,801,2081,217,0,1157
2/8/2016,15,1625,3389,281,0,1089
2/8/2016,13,1597,2501,309,0,1093
2/8/2016,14,1749,20393,301,0,1201
2/8/2016,4,1,169,0,0,9
2/8/2016,10,1201,2001,225,0,573
2/8/2016,21,113,1385,5,0,613
2/8/2016,1,0,301,0,0,97
2/8/2016,6,0,125,0,0,0
2/8/2016,5,0,73,0,0,5
2/9/2016,9,549,1765,173,0,357
2/9/2016,19,553,1117,237,0,981
2/9/2016,21,117,1385,13,0,673
2/9/2016,15,1417,3373,309,0,1257
2/9/2016,23,13,737,0,0,417
2/9/2016,20,441,1221,181,0,801
2/9/2016,13,1237,3177,369,0,1149
2/9/2016,17,1145,2629,297,0,1201
2/9/2016,22,53,1181,0,0,545
2/9/2016,6,5,145,0,0,17
2/9/2016,0,1,457,0,0,189
2/9/2016,11,1341,2313,257,0,849
2/9/2016,14,1445,8245,313,0,1113
2/9/2016,18,745,1841,317,0,1041
2/9/2016,10,777,1837,265,0,521
2/9/2016,7,1,341,0,0,49
2/9/2016,16,1301,2929,269,0,1305
2/9/2016,8,69,685,0,0,169
2/9/2016,12,1465,2869,253,0,1049
2/9/2016,1,0,221,0,0,85
2/9/2016,3,0,113,0,0,33
2/9/2016,4,0,113,0,0,17
2/9/2016,2,0,333,0,0,49
2/9/2016,5,0,81,0,0,25
2/10/2016,17,1013,2689,229,0,1153
2/10/2016,12,1161,2081,253,0,1221
2/10/2016,16,1045,2477,273,0,1257
2/10/2016,20,353,1393,109,0,741
2/10/2016,7,25,477,0,0,93
2/10/2016,2,1,153,0,0,57
2/10/2016,5,1,81,0,0,17
2/10/2016,22,33,1117,0,0,449
2/10/2016,18,717,1961,181,0,1129
2/10/2016,0,1,465,0,0,185
2/10/2016,9,653,2173,197,0,489
2/10/2016,19,457,1597,165,0,837
2/10/2016,1,5,345,0,0,153
2/10/2016,11,1361,2373,277,0,921
2/10/2016,21,121,1497,1,0,545
2/10/2016,23,13,813,0,0,369
2/10/2016,13,1373,2681,301,0,1161
2/10/2016,10,825,2397,221,0,697
2/10/2016,14,1373,7065,285,0,1105
2/10/2016,8,109,957,0,0,229
2/10/2016,6,5,177,0,0,29
2/10/2016,15,1117,3473,289,0,1269
2/10/2016,3,0,97,0,0,45
2/10/2016,4,0,77,0,0,13
2/11/2016,9,533,1845,233,0,385
2/11/2016,15,981,2841,185,0,1197
2/11/2016,8,89,865,0,0,145
2/11/2016,6,5,165,0,0,13
2/11/2016,19,409,1217,185,0,785
2/11/2016,20,289,1197,85,0,633
2/11/2016,17,921,2309,157,0,1085
2/11/2016,23,17,785,0,0,301
2/11/2016,0,1,509,0,0,213
2/11/2016,11,1129,2341,225,0,781
2/11/2016,22,33,693,0,0,465
2/11/2016,10,841,2101,221,0,625
2/11/2016,13,1205,2637,221,0,1105
2/11/2016,12,1361,2685,229,0,1037
2/11/2016,16,1101,2197,241,0,1181
2/11/2016,14,1165,2921,277,0,1213
2/11/2016,21,77,1093,1,0,417
2/11/2016,18,517,1737,189,0,1141
2/11/2016,4,0,109,0,0,5
2/11/2016,1,0,273,0,0,137
2/11/2016,7,0,365,0,0,57
2/11/2016,5,0,33,0,0,21
2/11/2016,2,0,93,0,0,105
2/11/2016,3,0,53,0,0,25
2/12/2016,21,57,693,0,0,473
2/12/2016,20,157,961,89,0,605
2/12/2016,1,5,173,0,0,81
2/12/2016,9,485,1969,237,0,337
2/12/2016,0,9,369,0,0,189
2/12/2016,16,973,2865,221,0,1485
2/12/2016,8,69,673,0,0,193
2/12/2016,6,1,73,0,0,5
2/12/2016,13,1149,2109,205,0,1205
2/12/2016,11,1053,2277,221,0,905
2/12/2016,17,881,3001,205,0,1281
2/12/2016,15,1045,2597,237,0,1305
2/12/2016,10,697,1489,197,0,665
2/12/2016,7,9,253,0,0,57
2/12/2016,22,41,737,0,0,309
2/12/2016,14,1121,2705,261,0,1397
2/12/2016,18,805,1949,149,0,1309
2/12/2016,12,1333,2185,209,0,1217
2/12/2016,19,429,1221,145,0,869
2/12/2016,4,0,77,0,0,1
2/12/2016,2,0,117,0,0,45
2/12/2016,5,0,125,0,0,21
2/12/2016,23,0,289,0,0,217
2/12/2016,3,0,37,0,0,33
2/13/2016,1,5,249,0,0,109
2/13/2016,9,141,1129,85,0,185
2/13/2016,19,169,1125,109,0,1045
2/13/2016,11,609,957,189,0,905
2/13/2016,16,573,1201,137,0,2041
2/13/2016,7,1,173,0,0,1
2/13/2016,14,605,1365,169,0,2101
2/13/2016,15,557,1025,141,0,2113
2/13/2016,12,669,953,169,0,1345
2/13/2016,4,1,105,0,0,17
2/13/2016,18,485,1285,121,0,1609
2/13/2016,17,429,1445,129,0,1913
2/13/2016,20,109,701,85,0,585
2/13/2016,10,381,681,113,0,513
2/13/2016,21,33,709,0,0,545
2/13/2016,23,13,453,0,0,233
2/13/2016,13,829,1217,177,0,1577
2/13/2016,8,45,269,0,0,0
2/13/2016,6,1,25,0,0,5
2/13/2016,22,9,569,0,0,325
2/13/2016,3,0,101,0,0,25
2/13/2016,5,0,33,0,0,5
2/13/2016,0,0,329,0,0,97
2/13/2016,2,0,177,0,0,49
2/14/2016,21,53,621,1,0,465
2/14/2016,12,257,1033,85,0,905
2/14/2016,14,357,1037,117,0,1633
2/14/2016,19,141,845,113,0,873
2/14/2016,23,9,553,0,0,205
2/14/2016,20,49,801,81,0,641
2/14/2016,9,65,769,41,0,161
2/14/2016,11,281,1089,97,0,621
2/14/2016,8,9,201,0,0,93
2/14/2016,10,149,753,73,0,321
2/14/2016,18,205,1189,117,0,1013
2/14/2016,13,281,1085,129,0,1089
2/14/2016,2,1,189,0,0,45
2/14/2016,15,409,941,129,0,1657
2/14/2016,16,273,1153,165,0,1617
2/14/2016,17,197,1377,105,0,1369
2/14/2016,22,9,821,0,0,297
2/14/2016,0,0,173,0,0,109
2/14/2016,3,0,93,0,0,41
2/14/2016,4,0,65,0,0,21
2/14/2016,7,0,109,0,0,45
2/14/2016,1,0,125,0,0,77
2/14/2016,5,0,105,0,0,1
2/14/2016,6,0,33,0,0,17
2/15/2016,14,1465,16449,273,0,1509
2/15/2016,6,5,97,0,0,17
2/15/2016,23,21,589,0,0,197
2/15/2016,21,73,989,5,0,533
2/15/2016,16,1029,1769,233,0,1617
2/15/2016,13,1261,1693,309,0,1321
2/15/2016,15,1205,1817,309,0,1513
2/15/2016,0,5,377,0,0,129
2/15/2016,12,1269,1541,237,0,1113
2/15/2016,20,265,1197,217,0,713
2/15/2016,17,937,2013,261,0,1301
2/15/2016,3,1,81,0,0,25
2/15/2016,19,361,1137,197,0,849
2/15/2016,18,997,1485,181,0,1309
2/15/2016,22,33,833,0,0,425
2/15/2016,10,1081,1541,225,0,445
2/15/2016,8,73,645,0,0,173
2/15/2016,9,761,1325,0,0,189
2/15/2016,11,1393,1481,221,0,757
2/15/2016,5,0,113,0,0,1
2/15/2016,1,0,209,0,0,81
2/15/2016,4,0,101,0,0,9
2/15/2016,7,0,269,0,0,45
2/15/2016,2,0,65,0,0,49
2/16/2016,9,993,2049,193,0,469
2/16/2016,16,2185,3809,293,0,1297
2/16/2016,10,1637,2313,301,0,625
2/16/2016,12,2057,3473,321,0,1109
2/16/2016,11,2517,2885,369,0,1021
2/16/2016,21,169,1421,0,0,677
2/16/2016,8,121,737,0,0,117
2/16/2016,20,433,1493,141,0,777
2/16/2016,17,1397,3049,265,0,1321
2/16/2016,18,1105,2745,229,0,1293
2/16/2016,15,1537,2397,369,0,1305
2/16/2016,14,1757,7265,285,0,1237
2/16/2016,23,21,757,0,0,285
2/16/2016,5,1,369,0,0,9
2/16/2016,7,17,285,0,0,65
2/16/2016,1,1,293,0,0,85
2/16/2016,22,49,1045,0,0,433
2/16/2016,13,1785,2989,353,0,1153
2/16/2016,19,693,1681,229,0,1005
2/16/2016,6,0,141,0,0,13
2/16/2016,3,0,69,0,0,17
2/16/2016,0,0,421,0,0,153
2/16/2016,4,0,49,0,0,17
2/16/2016,2,0,37,0,0,65
2/17/2016,11,1753,2293,225,0,889
2/17/2016,14,1257,5817,265,0,1157
2/17/2016,1,1,241,0,0,81
2/17/2016,18,777,1845,149,0,1189
2/17/2016,10,993,1989,257,0,753
2/17/2016,8,129,709,0,0,141
2/17/2016,22,45,1109,0,0,413
2/17/2016,21,125,1069,0,0,585
2/17/2016,23,17,613,0,0,333
2/17/2016,12,1433,2545,233,0,981
2/17/2016,20,397,1197,165,0,609
2/17/2016,17,1065,2517,185,0,1229
2/17/2016,16,1273,2817,261,0,1265
2/17/2016,6,1,201,0,0,25
2/17/2016,9,953,1977,121,0,381
2/17/2016,7,5,313,0,0,49
2/17/2016,15,1297,2817,225,0,1197
2/17/2016,0,1,453,0,0,185
2/17/2016,19,601,1533,157,0,997
2/17/2016,13,1217,2145,241,0,969
2/17/2016,3,0,77,0,0,37
2/17/2016,2,0,217,0,0,77
2/17/2016,5,0,113,0,0,17
2/17/2016,4,0,41,0,0,21
2/18/2016,18,769,1381,153,0,1153
2/18/2016,22,65,881,0,0,421
2/18/2016,12,1553,2953,201,0,1089
2/18/2016,10,813,1889,277,0,577
2/18/2016,9,601,2313,197,0,409
2/18/2016,2,9,133,0,0,89
2/18/2016,17,1041,2657,185,0,1245
2/18/2016,21,125,1209,0,0,585
2/18/2016,8,105,1041,0,0,117
2/18/2016,13,1477,2457,237,0,1105
2/18/2016,7,25,433,0,0,69
2/18/2016,4,1,93,0,0,33
2/18/2016,16,1109,3165,241,0,1425
2/18/2016,20,337,1397,173,0,713
2/18/2016,23,17,473,0,0,297
2/18/2016,11,1149,2369,249,0,937
2/18/2016,19,517,1153,157,0,993
2/18/2016,0,1,441,0,0,245
2/18/2016,1,1,193,0,0,105
2/18/2016,15,1369,3141,217,0,1229
2/18/2016,6,1,277,0,0,17
2/18/2016,14,1181,2845,261,0,1233
2/18/2016,3,0,125,0,0,25
2/18/2016,5,0,141,0,0,25
2/19/2016,19,405,1209,113,0,873
2/19/2016,21,81,701,0,0,489
2/19/2016,7,21,273,0,0,45
2/19/2016,15,1453,3937,193,0,1405
2/19/2016,17,1077,2701,165,0,1409
2/19/2016,23,33,493,0,0,189
2/19/2016,22,33,625,0,0,349
2/19/2016,12,1505,1773,201,0,1229
2/19/2016,0,5,413,0,0,193
2/19/2016,10,885,1557,205,0,629
2/19/2016,18,677,1425,181,0,1305
2/19/2016,14,1321,1649,253,0,1421
2/19/2016,13,1365,2901,269,0,1385
2/19/2016,8,77,545,0,0,157
2/19/2016,16,1201,2577,217,0,1437
2/19/2016,9,517,1577,193,0,357
2/19/2016,11,1801,1825,217,0,989
2/19/2016,20,277,877,81,0,713
2/19/2016,1,1,193,0,0,85
2/19/2016,2,0,109,0,0,61
2/19/2016,6,0,85,0,0,25
2/19/2016,3,0,85,0,0,1
2/19/2016,5,0,29,0,0,17
2/19/2016,4,0,53,0,0,9
2/20/2016,21,33,753,9,0,529
2/20/2016,11,569,1017,157,0,981
2/20/2016,13,765,1049,129,0,1789
2/20/2016,18,373,1221,113,0,1609
2/20/2016,0,13,341,0,0,149
2/20/2016,8,29,285,0,0,89
2/20/2016,10,393,993,169,0,457
2/20/2016,15,693,1277,181,0,2373
2/20/2016,20,69,701,89,0,645
2/20/2016,16,533,1061,117,0,2377
2/20/2016,6,1,41,0,0,21
2/20/2016,7,1,129,0,0,45
2/20/2016,12,621,1181,169,0,1673
2/20/2016,23,21,481,0,0,249
2/20/2016,22,9,401,0,0,313
2/20/2016,17,501,1277,153,0,2101
2/20/2016,9,165,1229,113,0,253
2/20/2016,19,205,797,133,0,1165
2/20/2016,3,9,141,0,0,33
2/20/2016,14,777,1561,185,0,2113
2/20/2016,2,0,133,0,0,37
2/20/2016,5,0,41,0,0,17
2/20/2016,4,0,77,0,0,5
2/20/2016,1,0,197,0,0,97
2/21/2016,10,321,621,121,0,353
2/21/2016,11,317,837,113,0,841
2/21/2016,22,17,1061,0,0,353
2/21/2016,20,53,1085,121,0,741
2/21/2016,9,37,757,89,0,169
2/21/2016,19,129,1013,153,0,945
2/21/2016,21,25,929,0,0,713
2/21/2016,15,381,1101,141,0,1969
2/21/2016,13,429,1369,101,0,1365
2/21/2016,18,197,1181,181,0,1413
2/21/2016,5,5,21,0,0,9
2/21/2016,16,533,1097,65,0,1801
2/21/2016,14,493,1077,101,0,1697
2/21/2016,12,417,1065,77,0,1301
2/21/2016,17,485,1461,117,0,1625
2/21/2016,7,13,129,0,0,21
2/21/2016,0,5,321,0,0,121
2/21/2016,23,1,585,0,0,257
2/21/2016,8,13,405,0,0,85
2/21/2016,2,0,81,0,0,49
2/21/2016,1,0,173,0,0,85
2/21/2016,3,0,109,0,0,33
2/21/2016,4,0,61,0,0,1
2/21/2016,6,0,45,0,0,9
2/22/2016,18,1065,2349,205,0,1253
2/22/2016,8,93,1065,0,0,137
2/22/2016,17,1209,3465,313,0,1297
2/22/2016,12,1605,2565,249,0,1109
2/22/2016,19,505,1813,157,0,949
2/22/2016,10,1349,2185,329,0,641
2/22/2016,13,1509,2813,253,0,1273
2/22/2016,21,141,1285,0,0,681
2/22/2016,7,5,377,0,0,57
2/22/2016,0,5,369,0,0,253
2/22/2016,16,1745,2901,241,0,1281
2/22/2016,11,1617,2473,273,0,1037
2/22/2016,9,861,1537,221,0,541
2/22/2016,23,37,713,0,0,301
2/22/2016,14,1457,20585,253,0,1309
2/22/2016,20,353,1533,193,0,777
2/22/2016,22,53,749,0,0,425
2/22/2016,15,1297,2889,285,0,1185
2/22/2016,3,0,93,0,0,57
2/22/2016,1,0,189,0,0,89
2/22/2016,2,0,213,0,0,37
2/22/2016,5,0,41,0,0,9
2/22/2016,4,0,93,0,0,21
2/22/2016,6,0,129,0,0,9
2/23/2016,1,5,225,0,0,113
2/23/2016,4,5,49,0,0,17
2/23/2016,0,9,509,0,0,173
2/23/2016,14,1221,7605,253,0,1165
2/23/2016,7,13,289,0,0,57
2/23/2016,9,533,1937,129,0,457
2/23/2016,21,117,1201,0,0,709
2/23/2016,18,725,2525,217,0,1217
2/23/2016,13,1249,2457,253,0,965
2/23/2016,15,1181,2857,225,0,1149
2/23/2016,23,5,765,0,0,325
2/23/2016,22,25,989,0,0,429
2/23/2016,20,353,1549,201,0,733
2/23/2016,16,1481,2429,245,0,1117
2/23/2016,11,1381,2509,273,0,845
2/23/2016,8,109,721,0,0,133
2/23/2016,12,1545,2605,289,0,1017
2/23/2016,10,821,1761,261,0,521
2/23/2016,19,509,1473,201,0,921
2/23/2016,17,1013,3133,229,0,1345
2/23/2016,5,0,141,0,0,5
2/23/2016,3,0,113,0,0,49
2/23/2016,2,0,317,0,0,53
2/23/2016,6,0,201,0,0,33
2/24/2016,9,713,1745,141,0,385
2/24/2016,6,1,201,0,0,25
2/24/2016,7,17,317,0,0,49
2/24/2016,10,845,1933,153,0,609
2/24/2016,14,1077,6505,281,0,1109
2/24/2016,11,1105,2361,261,0,801
2/24/2016,16,1453,2777,201,0,1269
2/24/2016,12,1125,2593,269,0,1045
2/24/2016,17,961,2585,197,0,1081
2/24/2016,8,73,665,0,0,157
2/24/2016,15,1245,2701,241,0,1217
2/24/2016,13,1317,2749,285,0,1041
2/24/2016,1,17,145,0,0,101
2/24/2016,18,769,1693,201,0,1017
2/24/2016,4,0,29,0,0,17
2/24/2016,5,0,89,0,0,9
2/24/2016,2,0,97,0,0,61
2/24/2016,22,0,717,0,0,453
2/24/2016,3,0,85,0,0,33
2/24/2016,20,0,1401,141,0,745
2/24/2016,21,0,1237,5,0,553
2/24/2016,23,0,561,0,0,289
2/24/2016,0,0,381,0,0,213
2/24/2016,19,0,1597,177,0,921
2/25/2016,23,17,729,0,0,289
2/25/2016,19,469,1101,125,0,969
2/25/2016,20,265,845,141,0,673
2/25/2016,21,73,889,0,0,585
2/25/2016,22,29,825,0,0,425
2/25/2016,16,0,2537,193,0,1037
2/25/2016,7,0,321,0,0,41
2/25/2016,2,0,169,0,0,61
2/25/2016,18,0,1993,209,0,1113
2/25/2016,13,0,2313,201,0,1173
2/25/2016,15,0,3193,237,0,1109
2/25/2016,8,0,529,0,0,129
2/25/2016,0,0,393,0,0,161
2/25/2016,1,0,185,0,0,125
2/25/2016,12,0,3069,253,0,1073
2/25/2016,4,0,65,0,0,21
2/25/2016,6,0,165,0,0,33
2/25/2016,3,0,93,0,0,25
2/25/2016,17,0,2925,193,0,1037
2/25/2016,5,0,169,0,0,0
2/25/2016,10,0,1693,157,0,665
2/25/2016,9,0,1233,165,0,353
2/25/2016,14,0,3297,241,0,1229
2/25/2016,11,0,2125,181,0,833
2/26/2016,0,5,545,0,0,145
2/26/2016,13,1185,2305,173,0,1081
2/26/2016,21,101,621,0,0,429
2/26/2016,10,733,1737,197,0,445
2/26/2016,5,1,313,0,0,25
2/26/2016,7,9,305,0,0,81
2/26/2016,3,1,69,0,0,17
2/26/2016,6,1,93,0,0,25
2/26/2016,11,1265,1617,181,0,793
2/26/2016,23,13,465,0,0,177
2/26/2016,19,373,861,101,0,761
2/26/2016,15,1041,3053,249,0,1301
2/26/2016,8,101,597,0,0,153
2/26/2016,22,45,469,0,0,257
2/26/2016,14,1157,2457,217,0,1377
2/26/2016,9,445,2109,157,0,365
2/26/2016,18,765,1689,101,0,1301
2/26/2016,17,953,2133,149,0,1429
2/26/2016,12,1309,2213,173,0,1085
2/26/2016,20,225,913,129,0,565
2/26/2016,1,1,257,0,0,113
2/26/2016,16,1209,2361,181,0,1397
2/26/2016,4,0,61,0,0,5
2/26/2016,2,0,113,0,0,77
2/27/2016,7,25,129,0,0,41
2/27/2016,23,5,537,0,0,161
2/27/2016,6,5,93,0,0,13
2/27/2016,22,17,489,0,0,341
2/27/2016,19,129,913,137,0,1085
2/27/2016,13,553,917,193,0,1685
2/27/2016,15,741,1285,161,0,2125
2/27/2016,12,493,969,157,0,1581
2/27/2016,1,5,249,0,0,77
2/27/2016,9,145,1189,113,0,225
2/27/2016,16,597,1109,149,0,2017
2/27/2016,18,329,1381,157,0,1637
2/27/2016,10,373,725,149,0,425
2/27/2016,20,109,657,73,0,649
2/27/2016,17,421,1093,201,0,1997
2/27/2016,14,657,1097,177,0,2121
2/27/2016,21,17,741,0,0,577
2/27/2016,8,33,425,0,0,113
2/27/2016,11,589,1025,177,0,1037
2/27/2016,4,0,13,0,0,5
2/27/2016,2,0,93,0,0,25
2/27/2016,0,0,177,0,0,113
2/27/2016,3,0,85,0,0,29
2/27/2016,5,0,25,0,0,5
2/28/2016,9,57,893,93,0,213
